customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Refined_Segment,loyalty_tier,support_ticket_count,city_tier,age_group,acquisition_channel
CUST00850,68,2,2278.0299999999997,3,1,3,08_Unclassified,Silver,1,Tier 1,25-34,Organic
CUST00851,31,4,2428.66,4,3,3,02_Loyal & Engaged,Gold,1,Tier 3,18-24,Marketplace
CUST00852,32,5,2167.86,4,4,3,02_Loyal & Engaged,Gold,0,Tier 1,25-34,Google Search
CUST00853,122,1,318.94,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Marketplace
CUST00854,340,3,2249.63,1,2,3,06_At-Risk (Dormant),Silver,0,Tier 1,25-34,Google Search
CUST00855,353,1,613.47,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Influencer
CUST00856,22,2,2859.3100000000004,4,1,3,03_Promising,Silver,1,Tier 1,18-24,Influencer
CUST00857,5,8,8240.81,5,5,5,01_Champions,None,3,Tier 3,25-34,Referral
CUST00858,151,3,2363.5299999999997,2,2,3,06_At-Risk (Dormant),Silver,0,Tier 2,18-24,Instagram
CUST00859,230,4,2159.64,1,3,3,08_Unclassified,Silver,0,Tier 2,45+,Influencer
CUST00860,10,4,4975.85,5,3,5,02_Loyal & Engaged,None,1,Tier 2,18-24,Marketplace
CUST00861,231,3,1530.88,1,2,2,05_At-Risk (High Concern),Platinum,1,Tier 3,18-24,Referral
CUST00862,514,4,3934.7400000000002,1,3,4,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST00863,2,5,3905.8599999999997,5,4,4,03_Promising,None,0,Tier 3,45+,Referral
CUST00864,199,2,1042.98,2,1,1,05_At-Risk (High Concern),None,2,Tier 2,25-34,Referral
CUST00865,6,4,2649.15,5,3,3,02_Loyal & Engaged,None,1,Tier 3,18-24,Google Search
CUST00866,87,1,1280.71,3,1,2,08_Unclassified,None,0,Tier 3,25-34,Referral
CUST00867,76,1,424.64,3,1,1,08_Unclassified,None,1,Tier 2,25-34,Referral
CUST00868,13,2,2446.06,5,1,3,03_Promising,Silver,0,Tier 1,35-44,Organic
CUST00869,154,7,4021.25,2,5,4,04_Needs Nurturing,None,2,Tier 1,25-34,Instagram
CUST00870,48,8,6011.93,3,5,5,02_Loyal & Engaged,None,1,Tier 1,35-44,Influencer
CUST00871,183,8,7332.96,2,5,5,04_Needs Nurturing,None,2,Tier 2,45+,Influencer
CUST00872,186,3,1959.48,2,2,2,06_At-Risk (Dormant),Silver,0,Tier 3,25-34,Influencer
CUST00873,50,6,6473.18,3,4,5,04_Needs Nurturing,None,0,Tier 3,18-24,Google Search
CUST00874,82,1,511.56,3,1,1,08_Unclassified,None,0,Tier 1,18-24,Influencer
CUST00875,2,5,2503.32,5,4,3,03_Promising,None,0,Tier 1,45+,Google Search
CUST00876,97,3,1392.13,3,2,2,04_Needs Nurturing,None,2,Tier 2,35-44,Influencer
CUST00877,124,3,1904.33,2,2,2,05_At-Risk (High Concern),Silver,1,Tier 2,25-34,Marketplace
CUST00878,24,4,3527.67,4,3,4,03_Promising,None,0,Tier 2,18-24,Marketplace
CUST00879,216,6,5967.77,1,4,5,08_Unclassified,Gold,0,Tier 2,35-44,Instagram
CUST00880,41,6,4867.9,4,4,5,02_Loyal & Engaged,None,1,Tier 1,18-24,Instagram
CUST00881,28,9,9947.49,4,5,5,03_Promising,None,0,Tier 1,45+,Instagram
CUST00882,146,2,894.79,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 3,25-34,Instagram
CUST00883,41,4,7320.71,4,3,5,03_Promising,None,0,Tier 2,45+,Referral
CUST00884,332,1,365.93,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Google Search
CUST00885,92,8,6880.8099999999995,3,5,5,02_Loyal & Engaged,Platinum,2,Tier 1,25-34,Marketplace
CUST00886,43,7,4255.63,3,5,4,02_Loyal & Engaged,None,3,Tier 3,35-44,Google Search
CUST00887,44,4,2990.4700000000003,3,3,3,02_Loyal & Engaged,None,2,Tier 3,18-24,Instagram
CUST00888,169,3,2556.74,2,2,3,06_At-Risk (Dormant),None,0,Tier 3,18-24,Google Search
CUST00889,105,3,2012.98,3,2,2,04_Needs Nurturing,None,1,Tier 1,18-24,Instagram
CUST00890,56,2,1836.2600000000002,3,1,2,08_Unclassified,Gold,1,Tier 1,25-34,Marketplace
CUST00891,17,4,4809.09,5,3,5,03_Promising,None,0,Tier 1,18-24,Google Search
CUST00892,34,2,1512.83,4,1,2,03_Promising,None,0,Tier 2,25-34,Organic
CUST00893,160,2,2269.27,2,1,3,06_At-Risk (Dormant),None,0,Tier 3,18-24,Marketplace
CUST00894,86,2,1903.85,3,1,2,08_Unclassified,None,2,Tier 2,25-34,Referral
CUST00895,115,4,1415.7,2,3,2,04_Needs Nurturing,Silver,1,Tier 1,25-34,Organic
CUST00896,49,12,10648.24,3,5,5,02_Loyal & Engaged,None,2,Tier 1,25-34,Marketplace
CUST00897,4,4,2200.73,5,3,3,03_Promising,None,0,Tier 3,35-44,Referral
CUST00898,400,6,4353.639999999999,1,4,4,08_Unclassified,None,1,Tier 2,25-34,Marketplace
CUST00899,248,1,574.65,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 2,18-24,Marketplace
CUST00900,119,2,1242.65,2,1,2,05_At-Risk (High Concern),Gold,1,Tier 3,25-34,Google Search
CUST00901,25,5,2464.39,4,4,3,02_Loyal & Engaged,None,3,Tier 1,35-44,Marketplace
CUST00902,31,2,2750.7200000000003,4,1,3,03_Promising,None,0,Tier 3,35-44,Instagram
CUST00903,103,1,632.18,3,1,1,08_Unclassified,Silver,1,Tier 1,25-34,Marketplace
CUST00904,26,9,6237.5,4,5,5,02_Loyal & Engaged,None,4,Tier 3,18-24,Instagram
CUST00905,15,6,5968.610000000001,5,4,5,01_Champions,Gold,2,Tier 1,25-34,Marketplace
CUST00906,99,2,1449.41,3,1,2,08_Unclassified,None,0,Tier 1,45+,Marketplace
CUST00907,281,3,2874.51,1,2,3,05_At-Risk (High Concern),None,2,Tier 1,35-44,Referral
CUST00908,13,3,3367.2,5,2,4,03_Promising,Gold,1,Tier 2,35-44,Google Search
CUST00909,246,1,615.14,1,1,1,05_At-Risk (High Concern),None,1,Tier 2,25-34,Marketplace
CUST00910,188,1,1239.32,2,1,2,05_At-Risk (High Concern),None,1,Tier 3,18-24,Marketplace
CUST00911,10,12,6468.68,5,5,5,01_Champions,None,1,Tier 1,45+,Referral
CUST00912,199,2,1516.54,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,35-44,Google Search
CUST00913,244,3,1818.9,1,2,2,05_At-Risk (High Concern),None,1,Tier 1,45+,Instagram
CUST00914,13,4,2222.24,5,3,3,02_Loyal & Engaged,Gold,0,Tier 1,25-34,Marketplace
CUST00915,174,4,2277.22,2,3,3,04_Needs Nurturing,Silver,2,Tier 1,35-44,Referral
CUST00916,48,6,4860.93,3,4,5,02_Loyal & Engaged,None,2,Tier 3,18-24,Instagram
CUST00917,347,3,1704.79,1,2,2,05_At-Risk (High Concern),None,1,Tier 3,25-34,Marketplace
CUST00918,297,2,1142.22,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Instagram
CUST00919,3,3,2454.3900000000003,5,2,3,03_Promising,None,1,Tier 2,25-34,Organic
CUST00920,127,4,3650.77,2,3,4,04_Needs Nurturing,None,2,Tier 2,25-34,Marketplace
CUST00921,256,1,1335.06,1,1,2,05_At-Risk (High Concern),Gold,1,Tier 2,25-34,Instagram
CUST00922,20,2,1685.92,4,1,2,03_Promising,None,0,Tier 3,18-24,Google Search
CUST00923,118,7,4149.83,2,5,4,04_Needs Nurturing,Silver,2,Tier 2,25-34,Influencer
CUST00924,17,6,3946.79,5,4,4,03_Promising,None,0,Tier 2,25-34,Google Search
CUST00925,10,3,1237.22,5,2,2,03_Promising,None,1,Tier 2,25-34,Marketplace
CUST00926,37,4,2339.8,4,3,3,02_Loyal & Engaged,Platinum,1,Tier 1,18-24,Google Search
CUST00927,404,1,617.86,1,1,1,06_At-Risk (Dormant),Platinum,0,Tier 2,35-44,Referral
CUST00928,290,1,325.55,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Organic
CUST00929,20,3,1073.3,4,2,1,03_Promising,None,0,Tier 3,18-24,Organic
CUST00930,32,6,3844.14,4,4,4,01_Champions,Gold,1,Tier 3,25-34,Referral
CUST00931,2,3,2714.71,5,2,3,03_Promising,None,0,Tier 1,25-34,Referral
CUST00932,144,1,688.68,2,1,1,05_At-Risk (High Concern),Gold,1,Tier 1,25-34,Instagram
CUST00933,266,3,2102.12,1,2,3,06_At-Risk (Dormant),Silver,0,Tier 2,18-24,Referral
CUST00934,105,10,6237.47,3,5,5,02_Loyal & Engaged,None,3,Tier 1,25-34,Influencer
CUST00935,33,7,5188.150000000001,4,5,5,01_Champions,Gold,0,Tier 1,18-24,Referral
CUST00936,30,5,3923.66,4,4,4,01_Champions,Silver,1,Tier 2,35-44,Organic
CUST00937,187,5,3342.44,2,4,4,04_Needs Nurturing,None,1,Tier 2,18-24,Referral
CUST00938,87,3,4729.23,3,2,4,04_Needs Nurturing,None,1,Tier 1,35-44,Google Search
CUST00939,54,2,1107.05,3,1,1,08_Unclassified,None,0,Tier 3,18-24,Influencer
CUST00940,5,4,2899.21,5,3,3,02_Loyal & Engaged,None,2,Tier 2,25-34,Google Search
CUST00941,244,5,3758.0600000000004,1,4,4,08_Unclassified,None,2,Tier 2,25-34,Google Search
CUST00942,68,1,407.18,3,1,1,08_Unclassified,None,1,Tier 2,35-44,Instagram
CUST00943,407,5,3965.95,1,4,4,08_Unclassified,Silver,0,Tier 2,25-34,Referral
CUST00944,135,6,4456.65,2,4,4,04_Needs Nurturing,Gold,1,Tier 1,35-44,Influencer
CUST00945,13,3,2214.03,5,2,3,03_Promising,None,0,Tier 1,25-34,Instagram
CUST00946,234,1,542.29,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Marketplace
CUST00947,20,10,10027.53,4,5,5,02_Loyal & Engaged,None,2,Tier 3,35-44,Google Search
CUST00948,140,1,923.64,2,1,1,06_At-Risk (Dormant),None,0,Tier 3,25-34,Referral
CUST00949,191,2,1269.04,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,35-44,Instagram
CUST00950,270,3,3765.9,1,2,4,05_At-Risk (High Concern),None,1,Tier 1,45+,Marketplace
CUST00951,57,2,1189.38,3,1,2,08_Unclassified,Gold,0,Tier 2,25-34,Referral
CUST00952,53,9,5015.73,3,5,5,02_Loyal & Engaged,Gold,0,Tier 2,18-24,Marketplace
CUST00953,12,4,2392.2400000000002,5,3,3,02_Loyal & Engaged,Silver,1,Tier 1,25-34,Google Search
CUST00954,25,3,1448.85,4,2,2,03_Promising,None,0,Tier 2,25-34,Referral
CUST00955,124,2,748.92,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Marketplace
CUST00956,34,8,6939.79,4,5,5,01_Champions,Gold,2,Tier 1,18-24,Marketplace
CUST00957,31,4,2283.67,4,3,3,02_Loyal & Engaged,None,1,Tier 2,25-34,Organic
CUST00958,221,2,1033.42,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,18-24,Google Search
CUST00959,124,7,3865.13,2,5,4,04_Needs Nurturing,Silver,1,Tier 2,25-34,Referral
CUST00960,207,4,3772.4900000000002,1,3,4,08_Unclassified,None,2,Tier 1,25-34,Marketplace
CUST00961,13,7,4642.05,5,5,4,02_Loyal & Engaged,None,1,Tier 2,35-44,Google Search
CUST00962,83,1,349.41,3,1,1,08_Unclassified,None,1,Tier 1,45+,Organic
CUST00963,164,1,641.2,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Referral
CUST00964,280,3,2167.08,1,2,3,06_At-Risk (Dormant),None,0,Tier 3,45+,Marketplace
CUST00965,7,3,1160.9499999999998,5,2,1,03_Promising,Silver,2,Tier 3,35-44,Influencer
CUST00966,43,2,2702.51,3,1,3,08_Unclassified,None,1,Tier 2,25-34,Referral
CUST00967,279,2,2065.27,1,1,2,05_At-Risk (High Concern),None,1,Tier 3,35-44,Instagram
CUST00968,159,6,6505.79,2,4,5,04_Needs Nurturing,None,1,Tier 3,35-44,Marketplace
CUST00969,21,5,3048.0499999999997,4,4,3,02_Loyal & Engaged,Gold,1,Tier 3,25-34,Referral
CUST00970,249,3,1607.64,1,2,2,05_At-Risk (High Concern),None,1,Tier 1,25-34,Organic
CUST00971,39,9,5971.94,4,5,5,02_Loyal & Engaged,None,1,Tier 1,25-34,Referral
CUST00972,52,6,7731.1900000000005,3,4,5,02_Loyal & Engaged,None,1,Tier 3,18-24,Organic
CUST00973,17,8,3816.52,5,5,4,01_Champions,Silver,2,Tier 2,18-24,Organic
CUST00974,23,6,3864.1600000000003,4,4,4,01_Champions,Gold,2,Tier 3,45+,Google Search
CUST00975,20,5,3079.6099999999997,4,4,3,02_Loyal & Engaged,Silver,0,Tier 1,18-24,Google Search
CUST00976,12,8,6222.9,5,5,5,01_Champions,None,2,Tier 3,25-34,Instagram
CUST00977,13,4,2475.1,5,3,3,03_Promising,None,0,Tier 3,35-44,Referral
CUST00978,368,1,725.16,1,1,1,05_At-Risk (High Concern),None,1,Tier 3,25-34,Influencer
CUST00979,164,8,6304.8099999999995,2,5,5,04_Needs Nurturing,Silver,1,Tier 2,25-34,Influencer
CUST00980,142,1,492.33,2,1,1,06_At-Risk (Dormant),Silver,0,Tier 3,25-34,Marketplace
CUST00981,51,9,6921.92,3,5,5,02_Loyal & Engaged,Gold,1,Tier 2,25-34,Organic
CUST00982,13,5,2494.24,5,4,3,02_Loyal & Engaged,None,3,Tier 1,35-44,Instagram
CUST00983,317,2,1982.29,1,1,2,05_At-Risk (High Concern),None,1,Tier 2,18-24,Google Search
CUST00984,8,4,4244.13,5,3,4,02_Loyal & Engaged,Silver,0,Tier 3,45+,Marketplace
CUST00985,146,1,734.6,2,1,1,05_At-Risk (High Concern),None,1,Tier 3,18-24,Marketplace
CUST00986,7,6,3804.19,5,4,4,03_Promising,None,0,Tier 2,25-34,Instagram
CUST00987,36,6,6292.92,4,4,5,01_Champions,Gold,1,Tier 1,45+,Influencer
CUST00988,45,7,4773.01,3,5,4,04_Needs Nurturing,None,0,Tier 1,18-24,Referral
CUST00989,219,5,4165.87,1,4,4,08_Unclassified,None,0,Tier 2,18-24,Referral
CUST00990,15,9,6877.57,5,5,5,01_Champions,None,2,Tier 1,25-34,Influencer
CUST00991,49,12,11918.47,3,5,5,02_Loyal & Engaged,Gold,2,Tier 2,25-34,Google Search
CUST00992,333,5,4442.45,1,4,4,08_Unclassified,None,0,Tier 1,35-44,Referral
CUST00993,225,7,6785.33,1,5,5,08_Unclassified,None,1,Tier 3,25-34,Organic
CUST00994,12,8,7749.85,5,5,5,01_Champions,Silver,0,Tier 1,18-24,Influencer
CUST00995,220,4,2523.84,1,3,3,08_Unclassified,None,0,Tier 3,45+,Marketplace
CUST00996,20,8,4295.360000000001,4,5,4,02_Loyal & Engaged,None,3,Tier 1,25-34,Google Search
CUST00997,241,1,325.85,1,1,1,05_At-Risk (High Concern),None,1,Tier 2,25-34,Google Search
CUST00998,24,5,4050.55,4,4,4,01_Champions,Silver,0,Tier 1,25-34,Instagram
CUST00999,209,7,4930.56,1,5,5,08_Unclassified,Silver,2,Tier 2,25-34,Organic
CUST01000,22,4,3336.54,4,3,4,02_Loyal & Engaged,None,1,Tier 1,25-34,Referral
CUST01001,374,5,4064.54,1,4,4,08_Unclassified,Silver,0,Tier 1,35-44,Influencer
CUST01002,41,6,3771.06,4,4,4,01_Champions,Silver,0,Tier 2,45+,Referral
CUST01003,199,1,944.62,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST01004,276,7,5599.9,1,5,5,08_Unclassified,None,1,Tier 3,25-34,Instagram
CUST01005,205,1,1329.67,1,1,2,05_At-Risk (High Concern),None,1,Tier 1,25-34,Marketplace
CUST01006,48,3,1795.3999999999999,3,2,2,04_Needs Nurturing,Silver,0,Tier 1,25-34,Marketplace
CUST01007,57,5,2893.62,3,4,3,02_Loyal & Engaged,Silver,1,Tier 1,25-34,Google Search
CUST01008,330,1,473.15,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,45+,Google Search
CUST01009,32,2,1137.6100000000001,4,1,1,08_Unclassified,None,0,Tier 1,45+,Instagram
CUST01010,17,2,781.3599999999999,5,1,1,08_Unclassified,None,0,Tier 3,18-24,Referral
CUST01011,426,4,1951.66,1,3,2,06_At-Risk (Dormant),None,0,Tier 1,35-44,Google Search
CUST01012,22,5,3441.3199999999997,4,4,4,02_Loyal & Engaged,None,2,Tier 3,35-44,Referral
CUST01013,368,2,1302.3899999999999,1,1,2,05_At-Risk (High Concern),None,1,Tier 2,45+,Instagram
CUST01014,198,7,3972.09,2,5,4,04_Needs Nurturing,None,1,Tier 2,35-44,Marketplace
CUST01015,12,5,2736.99,5,4,3,02_Loyal & Engaged,Silver,1,Tier 2,25-34,Google Search
CUST01016,37,4,1706.07,4,3,2,03_Promising,Gold,0,Tier 2,25-34,Influencer
CUST01017,47,6,5902.049999999999,3,4,5,02_Loyal & Engaged,None,2,Tier 1,18-24,Influencer
CUST01018,7,2,1107.73,5,1,1,08_Unclassified,None,1,Tier 1,18-24,Referral
CUST01019,351,2,1151.0900000000001,1,1,1,05_At-Risk (High Concern),None,1,Tier 2,25-34,Influencer
CUST01020,192,1,236.73,2,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,25-34,Referral
CUST01021,52,3,1191.98,3,2,2,04_Needs Nurturing,None,1,Tier 1,18-24,Instagram
CUST01022,313,2,1528.4,1,1,2,05_At-Risk (High Concern),None,1,Tier 3,18-24,Referral
CUST01023,265,1,948.21,1,1,1,06_At-Risk (Dormant),Gold,0,Tier 2,25-34,Referral
CUST01024,18,2,996.72,5,1,1,08_Unclassified,None,0,Tier 2,25-34,Google Search
CUST01025,24,6,7672.870000000001,4,4,5,02_Loyal & Engaged,Platinum,2,Tier 1,35-44,Referral
CUST01026,126,2,759.58,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST01027,59,5,4590.97,3,4,4,02_Loyal & Engaged,None,2,Tier 3,25-34,Marketplace
CUST01028,234,1,2809.6,1,1,3,06_At-Risk (Dormant),Silver,0,Tier 2,25-34,Organic
CUST01029,19,5,2874.62,4,4,3,02_Loyal & Engaged,Gold,2,Tier 1,35-44,Google Search
CUST01030,60,12,9864.789999999999,3,5,5,02_Loyal & Engaged,Silver,0,Tier 2,25-34,Google Search
CUST01031,235,5,3089.5600000000004,1,4,3,08_Unclassified,Silver,1,Tier 1,45+,Organic
CUST01032,45,2,994.23,3,1,1,08_Unclassified,Silver,0,Tier 2,18-24,Instagram
CUST01033,55,11,5721.55,3,5,5,02_Loyal & Engaged,None,4,Tier 2,25-34,Instagram
CUST01034,46,10,6196.6,3,5,5,02_Loyal & Engaged,Silver,0,Tier 1,18-24,Instagram
CUST01035,10,8,4307.32,5,5,4,02_Loyal & Engaged,None,1,Tier 1,25-34,Google Search
CUST01036,202,6,5297.63,1,4,5,08_Unclassified,None,0,Tier 2,25-34,Instagram
CUST01037,27,2,1802.65,4,1,2,03_Promising,Silver,0,Tier 2,25-34,Instagram
CUST01038,113,4,1834.46,2,3,2,04_Needs Nurturing,None,1,Tier 2,18-24,Google Search
CUST01039,18,4,2593.19,5,3,3,02_Loyal & Engaged,None,2,Tier 1,25-34,Marketplace
CUST01040,191,1,594.23,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Influencer
CUST01041,1,2,751.07,5,1,1,08_Unclassified,Silver,0,Tier 2,35-44,Google Search
CUST01042,35,2,1249.24,4,1,2,03_Promising,None,0,Tier 2,18-24,Google Search
CUST01043,135,1,464.25,2,1,1,06_At-Risk (Dormant),None,0,Tier 3,18-24,Marketplace
CUST01044,31,3,3450.2,4,2,4,03_Promising,None,0,Tier 2,25-34,Marketplace
CUST01045,4,3,2304.71,5,2,3,03_Promising,None,0,Tier 2,18-24,Organic
CUST01046,166,1,1032.89,2,1,1,05_At-Risk (High Concern),None,1,Tier 2,35-44,Organic
CUST01047,210,1,389.07,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 2,25-34,Google Search
CUST01048,189,1,616.59,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Marketplace
CUST01049,205,1,345.2,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST01050,38,4,3112.21,4,3,4,02_Loyal & Engaged,Silver,0,Tier 2,35-44,Instagram
CUST01051,164,2,1390.63,2,1,2,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Marketplace
CUST01052,234,1,763.75,1,1,1,06_At-Risk (Dormant),Gold,0,Tier 3,25-34,Marketplace
CUST01053,207,2,2622.57,1,1,3,05_At-Risk (High Concern),Silver,1,Tier 1,18-24,Influencer
CUST01054,237,5,2628.9300000000003,1,4,3,08_Unclassified,Silver,2,Tier 2,35-44,Instagram
CUST01055,267,4,4625.5599999999995,1,3,4,08_Unclassified,None,1,Tier 1,25-34,Referral
CUST01056,45,7,5364.88,3,5,5,02_Loyal & Engaged,None,2,Tier 1,25-34,Instagram
CUST01057,24,2,1334.53,4,1,2,03_Promising,None,1,Tier 1,25-34,Google Search
CUST01058,171,3,1535.77,2,2,2,05_At-Risk (High Concern),None,2,Tier 2,25-34,Google Search
CUST01059,207,1,601.72,1,1,1,05_At-Risk (High Concern),Platinum,1,Tier 3,45+,Referral
CUST01060,32,4,3439.38,4,3,4,02_Loyal & Engaged,Silver,1,Tier 3,18-24,Google Search
CUST01061,3,4,2155.06,5,3,3,02_Loyal & Engaged,Silver,0,Tier 1,18-24,Organic
CUST01062,355,5,2991.27,1,4,3,08_Unclassified,Silver,2,Tier 1,35-44,Marketplace
CUST01063,30,3,1627.58,4,2,2,03_Promising,None,1,Tier 1,18-24,Google Search
CUST01064,57,4,2049.1499999999996,3,3,2,04_Needs Nurturing,Silver,0,Tier 3,18-24,Influencer
CUST01065,59,3,1607.17,3,2,2,04_Needs Nurturing,Silver,1,Tier 2,25-34,Instagram
CUST01066,31,4,2965.5299999999997,4,3,3,03_Promising,None,0,Tier 3,35-44,Google Search
CUST01067,7,5,4606.679999999999,5,4,4,02_Loyal & Engaged,Platinum,1,Tier 2,35-44,Influencer
CUST01068,191,5,3945.95,2,4,4,04_Needs Nurturing,Silver,0,Tier 2,25-34,Marketplace
CUST01069,53,2,3871.4700000000003,3,1,4,08_Unclassified,Gold,0,Tier 3,25-34,Instagram
CUST01070,13,11,7739.12,5,5,5,01_Champions,None,2,Tier 2,25-34,Influencer
CUST01071,55,2,1287.3400000000001,3,1,2,08_Unclassified,None,0,Tier 3,35-44,Google Search
CUST01072,244,1,377.27,1,1,1,05_At-Risk (High Concern),None,1,Tier 3,25-34,Organic
CUST01073,141,3,4033.7000000000003,2,2,4,05_At-Risk (High Concern),None,2,Tier 1,18-24,Referral
CUST01074,175,3,1784.42,2,2,2,06_At-Risk (Dormant),Gold,0,Tier 3,35-44,Organic
CUST01075,87,2,1464.29,3,1,2,08_Unclassified,None,2,Tier 3,45+,Instagram
CUST01076,11,8,4484.14,5,5,4,01_Champions,Silver,1,Tier 3,25-34,Instagram
CUST01077,129,1,1080.77,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Instagram
CUST01078,217,2,777.22,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Instagram
CUST01079,238,1,1832.92,1,1,2,06_At-Risk (Dormant),None,0,Tier 2,25-34,Google Search
CUST01080,178,3,1250.62,2,2,2,05_At-Risk (High Concern),None,2,Tier 1,35-44,Marketplace
CUST01081,13,6,5326.09,5,4,5,02_Loyal & Engaged,None,1,Tier 3,25-34,Google Search
CUST01082,96,1,1181.66,3,1,2,08_Unclassified,None,0,Tier 2,25-34,Instagram
CUST01083,297,2,767.05,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,35-44,Referral
CUST01084,60,9,5090.81,3,5,5,02_Loyal & Engaged,Gold,1,Tier 1,25-34,Referral
CUST01085,419,1,1786.06,1,1,2,06_At-Risk (Dormant),Gold,0,Tier 1,25-34,Marketplace
CUST01086,38,6,4690.18,4,4,4,01_Champions,Silver,3,Tier 2,25-34,Google Search
CUST01087,63,1,839.43,3,1,1,08_Unclassified,Silver,1,Tier 1,25-34,Marketplace
CUST01088,4,2,1174.46,5,1,2,03_Promising,None,0,Tier 1,25-34,Organic
CUST01089,86,1,337.51,3,1,1,08_Unclassified,None,0,Tier 2,25-34,Google Search
CUST01090,205,2,1200.77,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,45+,Google Search
CUST01091,148,1,505.4,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Referral
CUST01092,257,9,7556.9,1,5,5,08_Unclassified,None,2,Tier 2,18-24,Marketplace
CUST01093,20,5,2177.05,4,4,3,02_Loyal & Engaged,None,1,Tier 2,18-24,Google Search
CUST01094,58,7,4686.0,3,5,4,02_Loyal & Engaged,Silver,3,Tier 3,35-44,Organic
CUST01095,25,4,2634.15,4,3,3,02_Loyal & Engaged,Gold,0,Tier 1,25-34,Influencer
CUST01096,15,8,5848.84,5,5,5,01_Champions,Gold,2,Tier 2,25-34,Instagram
CUST01097,294,5,2841.22,1,4,3,08_Unclassified,None,0,Tier 1,35-44,Marketplace
CUST01098,259,2,1964.25,1,1,2,05_At-Risk (High Concern),None,1,Tier 2,35-44,Referral
CUST01099,7,11,7259.41,5,5,5,01_Champions,Silver,0,Tier 1,35-44,Influencer
CUST01100,19,3,1520.78,4,2,2,03_Promising,None,0,Tier 3,25-34,Instagram
CUST01101,71,1,732.91,3,1,1,08_Unclassified,None,0,Tier 1,25-34,Instagram
CUST01102,55,8,4899.84,3,5,5,02_Loyal & Engaged,Gold,0,Tier 2,35-44,Marketplace
CUST01103,137,4,2384.85,2,3,3,04_Needs Nurturing,None,1,Tier 2,25-34,Marketplace
CUST01104,2,7,4508.23,5,5,4,02_Loyal & Engaged,None,1,Tier 1,35-44,Influencer
CUST01105,145,3,1353.63,2,2,2,05_At-Risk (High Concern),None,1,Tier 2,25-34,Marketplace
CUST01106,47,2,1648.8400000000001,3,1,2,08_Unclassified,Silver,0,Tier 3,25-34,Marketplace
CUST01107,152,2,980.0699999999999,2,1,1,05_At-Risk (High Concern),None,1,Tier 2,18-24,Google Search
CUST01108,53,5,3662.24,3,4,4,02_Loyal & Engaged,None,1,Tier 1,18-24,Referral
CUST01109,50,2,1011.0899999999999,3,1,1,08_Unclassified,None,0,Tier 3,45+,Marketplace
CUST01110,321,6,3554.06,1,4,4,08_Unclassified,None,1,Tier 2,35-44,Influencer
CUST01111,156,7,7703.55,2,5,5,04_Needs Nurturing,None,3,Tier 1,45+,Google Search
CUST01112,10,5,3121.73,5,4,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Google Search
CUST01113,41,7,3568.85,4,5,4,01_Champions,Silver,2,Tier 1,18-24,Influencer
CUST01114,208,1,831.94,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Referral
CUST01115,9,11,7450.88,5,5,5,01_Champions,Platinum,5,Tier 3,25-34,Google Search
CUST01116,34,2,2501.7999999999997,4,1,3,03_Promising,None,1,Tier 3,18-24,Instagram
CUST01117,29,10,7739.33,4,5,5,03_Promising,None,0,Tier 1,25-34,Instagram
CUST01118,48,6,2962.7799999999997,3,4,3,02_Loyal & Engaged,None,2,Tier 1,35-44,Instagram
CUST01119,185,1,654.67,2,1,1,06_At-Risk (Dormant),None,0,Tier 3,18-24,Influencer
CUST01120,10,5,3335.16,5,4,4,02_Loyal & Engaged,None,1,Tier 3,18-24,Instagram
